Time,mean_radiation,mean_temp,mean_relative_hum
2022-08-05T00:00:00+00:00,0,18.3,88.3
2022-08-05T01:00:00+00:00,0,16.6,88.5
2022-08-05T02:00:00+00:00,0,15.7,92.4
2022-08-05T03:00:00+00:00,10.2,14.9,95
2022-08-05T04:00:00+00:00,33.2,14.2,93.8
2022-08-05T05:00:00+00:00,81.7,13.9,93.4
2022-08-05T06:00:00+00:00,308.1,13.6,92.7
2022-08-05T07:00:00+00:00,467.8,13.1,91.7
2022-08-05T08:00:00+00:00,413.1,12.7,91
2022-08-05T09:00:00+00:00,660.2,12.9,90
2022-08-05T10:00:00+00:00,723.2,13.2,87.8
2022-08-05T11:00:00+00:00,756.3,13.3,84.8
2022-08-05T12:00:00+00:00,702.2,13.5,82.8
2022-08-05T13:00:00+00:00,645.9,15,73
2022-08-05T14:00:00+00:00,545.9,16.3,65.7
2022-08-05T15:00:00+00:00,457.3,15.9,67.1
2022-08-05T16:00:00+00:00,314.5,17.2,57.8
2022-08-05T17:00:00+00:00,181.2,17.7,55.5
2022-08-05T18:00:00+00:00,59.7,17.8,54.3
2022-08-05T19:00:00+00:00,3.1,17.6,55.4
2022-08-05T20:00:00+00:00,0,17.5,57.6
2022-08-05T21:00:00+00:00,0,17.4,57.4
2022-08-05T22:00:00+00:00,0,17.1,60.1
2022-08-05T23:00:00+00:00,0,16.6,65.6
2022-08-06T00:00:00+00:00,0,16,69.4
2022-08-06T01:00:00+00:00,0,15.2,73.7
2022-08-06T02:00:00+00:00,0,14.3,78.1
2022-08-06T03:00:00+00:00,7.9,13.9,79.2
2022-08-06T04:00:00+00:00,68.2,13.8,75.6
2022-08-06T05:00:00+00:00,187.4,13.6,74.1
2022-08-06T06:00:00+00:00,325.3,13.4,73.2
2022-08-06T07:00:00+00:00,454.3,13.1,71.6
2022-08-06T08:00:00+00:00,496.3,12.9,71.4
2022-08-06T09:00:00+00:00,649.7,12.6,69.8
2022-08-06T10:00:00+00:00,703.8,12.5,70.9
2022-08-06T11:00:00+00:00,716.7,13.1,71.8
2022-08-06T12:00:00+00:00,690,14.1,67.9
2022-08-06T13:00:00+00:00,633.2,14.7,67.9
2022-08-06T14:00:00+00:00,571.1,15.1,69.6
2022-08-06T15:00:00+00:00,445.4,15.7,67.7
2022-08-06T16:00:00+00:00,296.3,16.4,65.6
2022-08-06T17:00:00+00:00,162.3,16.9,63.5
2022-08-06T18:00:00+00:00,53.7,17.1,63.4
2022-08-06T19:00:00+00:00,3,17.4,63.2
2022-08-06T20:00:00+00:00,0,16.9,63.3
2022-08-06T21:00:00+00:00,0,16.8,61.2
2022-08-06T22:00:00+00:00,0,16.4,64.4
2022-08-06T23:00:00+00:00,0,16.1,66.7
2022-08-07T00:00:00+00:00,0,15.4,71.4
2022-08-07T01:00:00+00:00,0,14.7,76.6
2022-08-07T02:00:00+00:00,0,13.9,80.1
2022-08-07T03:00:00+00:00,2.3,13.4,82
2022-08-07T04:00:00+00:00,26.6,13,84.4
2022-08-07T05:00:00+00:00,45.8,12.8,84.3
2022-08-07T06:00:00+00:00,133.3,12.3,86.2
2022-08-07T07:00:00+00:00,196.8,12.1,86.7
2022-08-07T08:00:00+00:00,261.6,12,86.7
2022-08-07T09:00:00+00:00,252.7,11.8,84.9
2022-08-07T10:00:00+00:00,297.6,11.9,86
2022-08-07T11:00:00+00:00,248.9,12.1,86.8
2022-08-07T12:00:00+00:00,364.8,12.7,85.2
2022-08-07T13:00:00+00:00,451.1,13.5,79.6
2022-08-07T14:00:00+00:00,245.8,14.1,77.5
2022-08-07T15:00:00+00:00,158.3,15,75.1
2022-08-07T16:00:00+00:00,88.1,14.8,78.6
2022-08-07T17:00:00+00:00,55.7,14,90.4
2022-08-07T18:00:00+00:00,26.6,14.5,90
2022-08-07T19:00:00+00:00,1.1,15.6,82.4
2022-08-07T20:00:00+00:00,0,16.1,75.2
2022-08-07T21:00:00+00:00,0,15.8,76.6
2022-08-07T22:00:00+00:00,0,14.9,86.3
2022-08-07T23:00:00+00:00,0,15.2,84.6
2022-08-08T00:00:00+00:00,0,15.5,78.2
2022-08-08T01:00:00+00:00,0,14.9,82.4
2022-08-08T02:00:00+00:00,0,14.5,85.9
2022-08-08T03:00:00+00:00,3.4,14.2,88.2
2022-08-08T04:00:00+00:00,60.1,13.9,90.9
2022-08-08T05:00:00+00:00,178.9,13.9,93.7
2022-08-08T06:00:00+00:00,281.6,14,94.2
2022-08-08T07:00:00+00:00,431.7,14.2,94.2
2022-08-08T08:00:00+00:00,528,14,94.5
2022-08-08T09:00:00+00:00,549.6,13.6,95.5
2022-08-08T10:00:00+00:00,482.1,13.7,96.3
2022-08-08T11:00:00+00:00,620.3,13.9,93.1
2022-08-08T12:00:00+00:00,517,14.9,88.4
2022-08-08T13:00:00+00:00,516.2,15.6,83.4
2022-08-08T14:00:00+00:00,476.2,16.5,73.2
2022-08-08T15:00:00+00:00,412.8,17.3,64.3
2022-08-08T16:00:00+00:00,219.2,17.3,65.4
2022-08-08T17:00:00+00:00,144.3,17.1,65.4
2022-08-08T18:00:00+00:00,53.4,17.9,58.8
2022-08-08T19:00:00+00:00,1.6,18.1,59.6
2022-08-08T20:00:00+00:00,0,17.9,59.8
2022-08-08T21:00:00+00:00,0,18.2,58.5
2022-08-08T22:00:00+00:00,0,17.5,63.5
2022-08-08T23:00:00+00:00,0,17.3,66.5
2022-08-09T00:00:00+00:00,0,16.4,72.7
2022-08-09T01:00:00+00:00,0,16,76.8
2022-08-09T02:00:00+00:00,0,14.9,84.4
2022-08-09T03:00:00+00:00,4.1,14.8,87.2
2022-08-09T04:00:00+00:00,48.1,14.1,89.8
2022-08-09T05:00:00+00:00,125,13.7,92.5
2022-08-09T06:00:00+00:00,167.5,13.5,92.9
2022-08-09T07:00:00+00:00,203.2,13.5,93.8
2022-08-09T08:00:00+00:00,327.6,13.3,94.3
2022-08-09T09:00:00+00:00,346.6,13.1,94.3
2022-08-09T10:00:00+00:00,427.3,12.8,94.9
2022-08-09T11:00:00+00:00,353.3,13.7,95.4
2022-08-09T12:00:00+00:00,512.3,14.4,94.6
2022-08-09T13:00:00+00:00,432.8,15.3,89.8
2022-08-09T14:00:00+00:00,373.4,15.9,86.7
2022-08-09T15:00:00+00:00,336.2,16.7,81.9
2022-08-09T16:00:00+00:00,197,17.1,79
2022-08-09T17:00:00+00:00,134.3,17.5,77.8
2022-08-09T18:00:00+00:00,31,18,74.8
2022-08-09T19:00:00+00:00,1.1,18.7,71.5
2022-08-09T20:00:00+00:00,0,19.3,68.6
2022-08-09T21:00:00+00:00,0,19.1,68.8
2022-08-09T22:00:00+00:00,0,18.4,72.5
2022-08-09T23:00:00+00:00,0,18.3,71.5
2022-08-10T00:00:00+00:00,0,17.4,75.8
2022-08-10T01:00:00+00:00,0,15.9,83.5
2022-08-10T02:00:00+00:00,0,14.7,89
2022-08-10T03:00:00+00:00,4.1,14,93.2
2022-08-10T04:00:00+00:00,62.1,14,95.6
2022-08-10T05:00:00+00:00,158.2,14,96.3
2022-08-10T06:00:00+00:00,269.1,13.7,96.9
2022-08-10T07:00:00+00:00,444.2,13.9,96.8
2022-08-10T08:00:00+00:00,542.2,13.7,96.1
2022-08-10T09:00:00+00:00,651.6,13.8,96.3
2022-08-10T10:00:00+00:00,699.3,13.4,96.9
2022-08-10T11:00:00+00:00,710,14,96.6
2022-08-10T12:00:00+00:00,679,15.2,94.2
2022-08-10T13:00:00+00:00,646.4,16,90
2022-08-10T14:00:00+00:00,551.5,17.6,80.8
2022-08-10T15:00:00+00:00,433.3,19.3,72
2022-08-10T16:00:00+00:00,296.4,20.5,67.5
2022-08-10T17:00:00+00:00,159.1,21.5,63.9
2022-08-10T18:00:00+00:00,45.6,22.2,59.8
2022-08-10T19:00:00+00:00,1.1,22.7,59.3
2022-08-10T20:00:00+00:00,0,22.8,56.8
2022-08-10T21:00:00+00:00,0,22.8,56.8
2022-08-10T22:00:00+00:00,0,22.2,59.5
2022-08-10T23:00:00+00:00,0,21.4,60.4
2022-08-11T00:00:00+00:00,0,20.3,65.2
2022-08-11T01:00:00+00:00,0,18.8,71.1
2022-08-11T02:00:00+00:00,0,16.9,80
2022-08-11T03:00:00+00:00,3.8,15.9,84.7
2022-08-11T04:00:00+00:00,45.1,15.3,87.8
2022-08-11T05:00:00+00:00,154.7,15.2,89.9
2022-08-11T06:00:00+00:00,312.6,15,91.5
2022-08-11T07:00:00+00:00,453,14.6,93.1
2022-08-11T08:00:00+00:00,566.1,14.4,95.5
2022-08-11T09:00:00+00:00,653.1,14.2,96.3
2022-08-11T10:00:00+00:00,709,13.9,97.5
2022-08-11T11:00:00+00:00,722.6,14.4,97.9
2022-08-11T12:00:00+00:00,699.6,15.1,97.9
2022-08-11T13:00:00+00:00,638.6,16.5,91.1
2022-08-11T14:00:00+00:00,546,18.3,78.3
2022-08-11T15:00:00+00:00,427.1,19.9,69.2
2022-08-11T16:00:00+00:00,290.2,21.2,62.6
2022-08-11T17:00:00+00:00,153.9,22.4,55.9
2022-08-11T18:00:00+00:00,42.9,22.9,60.2
2022-08-11T19:00:00+00:00,1.1,23.1,60
2022-08-11T20:00:00+00:00,0,23.9,53.8
2022-08-11T21:00:00+00:00,0,23.8,55
2022-08-11T22:00:00+00:00,0,23.6,55.1
2022-08-11T23:00:00+00:00,0,22.9,55.5
2022-08-12T00:00:00+00:00,0,21.5,60.1
2022-08-12T01:00:00+00:00,0,19.8,66.6
2022-08-12T02:00:00+00:00,0,17.9,72.4
2022-08-12T03:00:00+00:00,3.1,16.5,78.8
2022-08-12T04:00:00+00:00,56.4,16,82.9
2022-08-12T05:00:00+00:00,181.2,15.6,84
2022-08-12T06:00:00+00:00,320,15,87.7
2022-08-12T07:00:00+00:00,452.7,14,90.2
2022-08-12T08:00:00+00:00,565.6,13.7,91.6
2022-08-12T09:00:00+00:00,653.4,14,92.7
2022-08-12T10:00:00+00:00,710.5,14,93.5
2022-08-12T11:00:00+00:00,724.3,14.3,94.4
2022-08-12T12:00:00+00:00,698.3,16,92.3
2022-08-12T13:00:00+00:00,633.8,17.9,83.6
2022-08-12T14:00:00+00:00,540,19.9,68.9
2022-08-12T15:00:00+00:00,418.2,21.3,59.6
2022-08-12T16:00:00+00:00,275.7,22.7,53.1
2022-08-12T17:00:00+00:00,149,23.6,47.8
2022-08-12T18:00:00+00:00,39.1,23.7,53.9
2022-08-12T19:00:00+00:00,1,24,52.5
2022-08-12T20:00:00+00:00,0,24.2,54.8
2022-08-12T21:00:00+00:00,0,23.3,61.6
2022-08-12T22:00:00+00:00,0,22.4,66
2022-08-12T23:00:00+00:00,0,21.5,71.3
2022-08-13T00:00:00+00:00,0,20.8,73.3
2022-08-13T01:00:00+00:00,0,19.8,78.7
2022-08-13T02:00:00+00:00,0,18.2,84.3
2022-08-13T03:00:00+00:00,3.1,17.4,87.2
2022-08-13T04:00:00+00:00,50.7,17,90
2022-08-13T05:00:00+00:00,168.3,16.2,91.3
2022-08-13T06:00:00+00:00,303.4,16.4,90.7
2022-08-13T07:00:00+00:00,434.7,16.3,92
2022-08-13T08:00:00+00:00,544.3,16.3,92.9
2022-08-13T09:00:00+00:00,634.6,16,93.5
2022-08-13T10:00:00+00:00,694,15.3,95.3
2022-08-13T11:00:00+00:00,711.2,16.1,89.9
2022-08-13T12:00:00+00:00,693,17.8,85.6
2022-08-13T13:00:00+00:00,634.3,19.9,75.1
2022-08-13T14:00:00+00:00,543.8,21.5,69.3
2022-08-13T15:00:00+00:00,416.2,23.1,62.9
2022-08-13T16:00:00+00:00,266.9,24.3,58
2022-08-13T17:00:00+00:00,134.2,24.8,53.5
2022-08-13T18:00:00+00:00,35.5,25,49.8
2022-08-13T19:00:00+00:00,0.9,25.2,50.8
2022-08-13T20:00:00+00:00,0,25.4,50.7
2022-08-13T21:00:00+00:00,0,25.1,54.3
2022-08-13T22:00:00+00:00,0,24.4,57
2022-08-13T23:00:00+00:00,0,23.8,57.8
2022-08-14T00:00:00+00:00,0,22.9,60.4
2022-08-14T01:00:00+00:00,0,21.5,64
2022-08-14T02:00:00+00:00,0,20.4,65.9
2022-08-14T03:00:00+00:00,2.1,19.1,72.3
2022-08-14T04:00:00+00:00,46.6,18.3,76.8
2022-08-14T05:00:00+00:00,162.2,17.8,80.5
2022-08-14T06:00:00+00:00,290.6,17.9,85.9
2022-08-14T07:00:00+00:00,419.9,17.3,89.3
2022-08-14T08:00:00+00:00,539.2,17.5,89.7
2022-08-14T09:00:00+00:00,602.1,17.1,92
2022-08-14T10:00:00+00:00,633.9,17.1,91.9
2022-08-14T11:00:00+00:00,611.8,18.2,87.5
2022-08-14T12:00:00+00:00,681,19.7,81
2022-08-14T13:00:00+00:00,587.7,21.2,76.4
2022-08-14T14:00:00+00:00,423.8,22.5,70.8
2022-08-14T15:00:00+00:00,284.6,23.8,66.1
2022-08-14T16:00:00+00:00,238.1,24.3,67.5
2022-08-14T17:00:00+00:00,103.3,24.6,62.4
2022-08-14T18:00:00+00:00,28.6,25.3,58.1
2022-08-14T19:00:00+00:00,0,25.6,55.7
2022-08-14T20:00:00+00:00,0,25.3,55.2
2022-08-14T21:00:00+00:00,0,24.7,56.4
2022-08-14T22:00:00+00:00,0,24,61.2
2022-08-14T23:00:00+00:00,0,23.8,60.2
2022-08-15T00:00:00+00:00,0,22.9,63.2
2022-08-15T01:00:00+00:00,0,21,73.4
2022-08-15T02:00:00+00:00,0,19.8,71.3
2022-08-15T03:00:00+00:00,2,19.2,73.5
2022-08-15T04:00:00+00:00,48.6,19,75.2
2022-08-15T05:00:00+00:00,156.4,18.7,74.7
2022-08-15T06:00:00+00:00,286.3,18.6,75.6
2022-08-15T07:00:00+00:00,415.7,17.9,81.2
2022-08-15T08:00:00+00:00,524.9,18.4,86.3
2022-08-15T09:00:00+00:00,613.3,18.4,88
2022-08-15T10:00:00+00:00,653.3,18.1,89.1
2022-08-15T11:00:00+00:00,669.3,18.6,89.4
2022-08-15T12:00:00+00:00,621.8,19.6,84.5
2022-08-15T13:00:00+00:00,565.5,20.6,80
2022-08-15T14:00:00+00:00,499,21.1,79.4
2022-08-15T15:00:00+00:00,317.3,21.6,79.2
2022-08-15T16:00:00+00:00,236.3,22.1,78.2
2022-08-15T17:00:00+00:00,137.7,22.5,78.2
2022-08-15T18:00:00+00:00,42,23.1,74.4
2022-08-15T19:00:00+00:00,0,23.7,72.5
2022-08-15T20:00:00+00:00,0,24.1,71.9
2022-08-15T21:00:00+00:00,0,24.6,69.8
2022-08-15T22:00:00+00:00,0,25.1,67.1
2022-08-15T23:00:00+00:00,0,24.5,71
2022-08-16T00:00:00+00:00,0,22.9,81.4
2022-08-16T01:00:00+00:00,0,22,85.8
2022-08-16T02:00:00+00:00,0,21.2,88.1
2022-08-16T03:00:00+00:00,0.9,20.7,90.6
2022-08-16T04:00:00+00:00,17.7,20.3,92.3
2022-08-16T05:00:00+00:00,75.6,19.9,93.8
2022-08-16T06:00:00+00:00,204.8,19.8,94.2
2022-08-16T07:00:00+00:00,249.1,20,93.9
2022-08-16T08:00:00+00:00,368.6,20,93.5
2022-08-16T09:00:00+00:00,400.9,19.7,94.7
2022-08-16T10:00:00+00:00,316.4,19.7,95.4
2022-08-16T11:00:00+00:00,413.5,19.8,96
2022-08-16T12:00:00+00:00,488.8,20,93.9
2022-08-16T13:00:00+00:00,260.8,20.5,90.4
2022-08-16T14:00:00+00:00,167.6,20.9,88.8
2022-08-16T15:00:00+00:00,146.2,21.5,87.4
2022-08-16T16:00:00+00:00,58.3,21.9,86.1
2022-08-16T17:00:00+00:00,24.4,22.5,83.8
2022-08-16T18:00:00+00:00,13.2,22.7,83.8
2022-08-16T19:00:00+00:00,0,22.5,84.2
2022-08-16T20:00:00+00:00,0,21.8,87.5
2022-08-16T21:00:00+00:00,0,21.7,89.5
2022-08-16T22:00:00+00:00,0,20.8,93.9
2022-08-16T23:00:00+00:00,0,19.8,94.9
2022-08-17T00:00:00+00:00,0,19.4,94.2
2022-08-17T01:00:00+00:00,0,19.4,95.2
2022-08-17T02:00:00+00:00,0,19.1,94.5
2022-08-17T03:00:00+00:00,1.8,18.8,95
2022-08-17T04:00:00+00:00,33.3,18.4,96.4
2022-08-17T05:00:00+00:00,102.8,18,97
2022-08-17T06:00:00+00:00,219.4,18.2,95.1
2022-08-17T07:00:00+00:00,291.2,18,94.5
2022-08-17T08:00:00+00:00,489.6,17.7,95.4
2022-08-17T09:00:00+00:00,486.4,17.5,95.7
2022-08-17T10:00:00+00:00,584.6,17.6,94.9
2022-08-17T11:00:00+00:00,533.9,17.6,95.6
2022-08-17T12:00:00+00:00,566.9,17.9,95.1
2022-08-17T13:00:00+00:00,506.2,18.8,91.9
2022-08-17T14:00:00+00:00,430.2,19.8,84
2022-08-17T15:00:00+00:00,351.8,20.6,77.7
2022-08-17T16:00:00+00:00,246.9,21.1,74.9
2022-08-17T17:00:00+00:00,148.5,21.7,72.3
2022-08-17T18:00:00+00:00,33.5,21.7,71.7
2022-08-17T19:00:00+00:00,0.9,22,70.3
2022-08-17T20:00:00+00:00,0,21.9,71.2
2022-08-17T21:00:00+00:00,0,21.4,71.8
2022-08-17T22:00:00+00:00,0,20.9,72.1
2022-08-17T23:00:00+00:00,0,20,72.4
2022-08-18T00:00:00+00:00,0,18.9,73.7
2022-08-18T01:00:00+00:00,0,17.7,75.8
2022-08-18T02:00:00+00:00,0,16.4,81.6
2022-08-18T03:00:00+00:00,1,15.9,85.7
2022-08-18T04:00:00+00:00,25.3,15.6,87
2022-08-18T05:00:00+00:00,52.1,15.4,88.5
2022-08-18T06:00:00+00:00,102.3,15.5,88.6
2022-08-18T07:00:00+00:00,104,15.5,88.8
2022-08-18T08:00:00+00:00,146.1,15.1,89.7
2022-08-18T09:00:00+00:00,175.1,14.9,90.3
2022-08-18T10:00:00+00:00,312,14.9,90.5
2022-08-18T11:00:00+00:00,194.3,15.2,89.9
2022-08-18T12:00:00+00:00,112.1,15.7,88.5
2022-08-18T13:00:00+00:00,182.2,15.8,88.2
2022-08-18T14:00:00+00:00,225.1,16,90.5
2022-08-18T15:00:00+00:00,236.7,16.2,90.7
2022-08-18T16:00:00+00:00,114.8,17,90.5
2022-08-18T17:00:00+00:00,40.4,18.1,90.6
2022-08-18T18:00:00+00:00,10.1,18.3,91.2
2022-08-18T19:00:00+00:00,0,17.7,93.1
2022-08-18T20:00:00+00:00,0,17.5,92.8
2022-08-18T21:00:00+00:00,0,17.7,89.5
2022-08-18T22:00:00+00:00,0,17.8,86.8
2022-08-18T23:00:00+00:00,0,16.9,88.7
2022-08-19T00:00:00+00:00,0,16.3,89.9
2022-08-19T01:00:00+00:00,0,15.9,91.4
2022-08-19T02:00:00+00:00,0,15.7,92.2
2022-08-19T03:00:00+00:00,0.9,15.4,91.4
2022-08-19T04:00:00+00:00,29.6,15.2,89.5
2022-08-19T05:00:00+00:00,129.1,14.7,89
2022-08-19T06:00:00+00:00,253.3,13.6,90.7
2022-08-19T07:00:00+00:00,388,13.2,91.7
2022-08-19T08:00:00+00:00,488.1,13.3,91.3
2022-08-19T09:00:00+00:00,588,12.9,91.2
2022-08-19T10:00:00+00:00,632.3,12.5,93
2022-08-19T11:00:00+00:00,637.7,12.8,92.1
2022-08-19T12:00:00+00:00,560.4,14,89.6
2022-08-19T13:00:00+00:00,462.5,16.3,79.8
2022-08-19T14:00:00+00:00,293.4,17.5,73.4
2022-08-19T15:00:00+00:00,276.4,18.6,65.2
2022-08-19T16:00:00+00:00,178.6,19.8,63.4
2022-08-19T17:00:00+00:00,143,20.8,62.9
2022-08-19T18:00:00+00:00,36.7,21.6,61
2022-08-19T19:00:00+00:00,0,21.9,62
2022-08-19T20:00:00+00:00,0,21.3,65.7
2022-08-19T21:00:00+00:00,0,20.3,69.7
2022-08-19T22:00:00+00:00,0,20.1,69.3
2022-08-19T23:00:00+00:00,0,20.1,69
2022-08-20T00:00:00+00:00,0,20,68.7
2022-08-20T01:00:00+00:00,0,18.9,74.4
2022-08-20T02:00:00+00:00,0,17.9,76.3
2022-08-20T03:00:00+00:00,0.1,16.5,83.7
2022-08-20T04:00:00+00:00,20.3,15.5,88.4
2022-08-20T05:00:00+00:00,72.5,14.5,92
2022-08-20T06:00:00+00:00,209.6,14.9,93.7
2022-08-20T07:00:00+00:00,388.1,15.2,94.7
2022-08-20T08:00:00+00:00,545,15.6,94.8
2022-08-20T09:00:00+00:00,621.7,16.4,95.7
2022-08-20T10:00:00+00:00,645.3,16.2,90.7
2022-08-20T11:00:00+00:00,673.4,15.9,85.4
2022-08-20T12:00:00+00:00,651,15.9,79.4
2022-08-20T13:00:00+00:00,581.7,16.7,75.6
2022-08-20T14:00:00+00:00,513.3,17.9,67.4
2022-08-20T15:00:00+00:00,394.5,18.4,62.5
2022-08-20T16:00:00+00:00,244.7,19.1,59.9
2022-08-20T17:00:00+00:00,116.8,19.3,59.6
2022-08-20T18:00:00+00:00,21.4,19.7,56.1
2022-08-20T19:00:00+00:00,0,20.1,54.4
2022-08-20T20:00:00+00:00,0,20.4,52.9
2022-08-20T21:00:00+00:00,0,20.2,53
2022-08-20T22:00:00+00:00,0,19.9,57.5
2022-08-20T23:00:00+00:00,0,19.5,62.2
2022-08-21T00:00:00+00:00,0,18.6,66.1
2022-08-21T01:00:00+00:00,0,17.1,74.6
2022-08-21T02:00:00+00:00,0,15.6,82.5
2022-08-21T03:00:00+00:00,0.1,14.8,86.9
2022-08-21T04:00:00+00:00,30.7,13.8,91
2022-08-21T05:00:00+00:00,140.7,13.6,91.4
2022-08-21T06:00:00+00:00,278.8,13.2,91.9
2022-08-21T07:00:00+00:00,412,13.6,91.1
2022-08-21T08:00:00+00:00,507.2,13.6,90.3
2022-08-21T09:00:00+00:00,399.3,13.5,89.6
2022-08-21T10:00:00+00:00,305.4,13.2,90.8
2022-08-21T11:00:00+00:00,359.2,13.4,91.2
2022-08-21T12:00:00+00:00,471,14.5,88.9
2022-08-21T13:00:00+00:00,300.5,16.2,84.5
2022-08-21T14:00:00+00:00,439.9,18.1,78.3
2022-08-21T15:00:00+00:00,350.4,19.2,71.9
2022-08-21T16:00:00+00:00,223.7,19.7,68.4
2022-08-21T17:00:00+00:00,103.8,18.8,75
2022-08-21T18:00:00+00:00,16.4,18.6,82.4
2022-08-21T19:00:00+00:00,0,19.7,75.2
2022-08-21T20:00:00+00:00,0,18.4,78.4
2022-08-21T21:00:00+00:00,0,18,77.9
2022-08-21T22:00:00+00:00,0,18.8,69.7
2022-08-21T23:00:00+00:00,0,18.2,69
2022-08-22T00:00:00+00:00,0,17.2,68
2022-08-22T01:00:00+00:00,0,15.7,72.5
2022-08-22T02:00:00+00:00,0,14.5,77.6
2022-08-22T03:00:00+00:00,0.2,13.6,80.4
2022-08-22T04:00:00+00:00,33.3,13.1,80.8
2022-08-22T05:00:00+00:00,147.5,13,82.1
2022-08-22T06:00:00+00:00,261.7,12.5,85.1
2022-08-22T07:00:00+00:00,325.3,11.8,86.8
2022-08-22T08:00:00+00:00,481.2,11.6,87.9
2022-08-22T09:00:00+00:00,503.2,11.5,88.8
2022-08-22T10:00:00+00:00,542.3,11.2,90
2022-08-22T11:00:00+00:00,540.4,11,91.7
2022-08-22T12:00:00+00:00,439.3,12.6,89.1
2022-08-22T13:00:00+00:00,335.1,14.9,83.4
2022-08-22T14:00:00+00:00,351.7,16.5,71.5
2022-08-22T15:00:00+00:00,278.1,17.4,64
2022-08-22T16:00:00+00:00,230.4,17.7,62.5
2022-08-22T17:00:00+00:00,93.9,17.9,59.9
2022-08-22T18:00:00+00:00,18.7,18.4,56.3
2022-08-22T19:00:00+00:00,0,18.2,61
2022-08-22T20:00:00+00:00,0,17.7,64.4
2022-08-22T21:00:00+00:00,0,17.8,64
2022-08-22T22:00:00+00:00,0,17.8,62.5
2022-08-22T23:00:00+00:00,0,17.6,64.6
2022-08-23T00:00:00+00:00,0,16.9,69
2022-08-23T01:00:00+00:00,0,16,73.1
2022-08-23T02:00:00+00:00,0,15.3,75.5
2022-08-23T03:00:00+00:00,0,14.9,76.9
2022-08-23T04:00:00+00:00,19.6,14.3,79
2022-08-23T05:00:00+00:00,107.8,14.1,78
2022-08-23T06:00:00+00:00,129.4,14,78.8
2022-08-23T07:00:00+00:00,303.9,13.4,81.2
2022-08-23T08:00:00+00:00,479.8,14.3,78.6
2022-08-23T09:00:00+00:00,581.1,14.1,78
2022-08-23T10:00:00+00:00,620.8,14.1,78.8
2022-08-23T11:00:00+00:00,651.1,14.3,81.5
2022-08-23T12:00:00+00:00,636.7,15.2,80.1
2022-08-23T13:00:00+00:00,552.8,15.9,78.3
2022-08-23T14:00:00+00:00,446.6,17.4,68.9
2022-08-23T15:00:00+00:00,279.4,18.5,62.6
2022-08-23T16:00:00+00:00,153.9,19.3,60.9
2022-08-23T17:00:00+00:00,71.6,19.7,58.8
2022-08-23T18:00:00+00:00,7.8,20.2,57.7
2022-08-23T19:00:00+00:00,0,20.6,60.4
2022-08-23T20:00:00+00:00,0,20.6,60.7
2022-08-23T21:00:00+00:00,0,20.6,60.8
2022-08-23T22:00:00+00:00,0,20.6,61
2022-08-23T23:00:00+00:00,0,20.3,63.1
2022-08-24T00:00:00+00:00,0,19.6,66.8
2022-08-24T01:00:00+00:00,0,18.4,73.7
2022-08-24T02:00:00+00:00,0,17.8,78.4
2022-08-24T03:00:00+00:00,0,18,78.9
2022-08-24T04:00:00+00:00,24.1,17.8,80.5
2022-08-24T05:00:00+00:00,109.6,17.7,78.4
2022-08-24T06:00:00+00:00,231.2,17.5,79.2
2022-08-24T07:00:00+00:00,352.6,17.7,81.1
2022-08-24T08:00:00+00:00,472.8,17.7,85.2
2022-08-24T09:00:00+00:00,567,18.3,84.9
2022-08-24T10:00:00+00:00,403.4,18.6,86.4
2022-08-24T11:00:00+00:00,404.4,18.3,90.1
2022-08-24T12:00:00+00:00,450.9,19,86.1
2022-08-24T13:00:00+00:00,551.4,19.9,74.3
2022-08-24T14:00:00+00:00,468.2,20,74.9
2022-08-24T15:00:00+00:00,339.1,20.1,80.4
2022-08-24T16:00:00+00:00,197.7,20.4,79.8
2022-08-24T17:00:00+00:00,72.9,21,73.4
2022-08-24T18:00:00+00:00,7.6,21.3,69.9
2022-08-24T19:00:00+00:00,0,21.4,66.5
2022-08-24T20:00:00+00:00,0,21,69.5
2022-08-24T21:00:00+00:00,0,21.6,62.4
2022-08-24T22:00:00+00:00,0,21.8,59.5
2022-08-24T23:00:00+00:00,0,21.4,61.4
2022-08-25T00:00:00+00:00,0,20.2,68.5
2022-08-25T01:00:00+00:00,0,18.2,82
2022-08-25T02:00:00+00:00,0,17.6,86.7
2022-08-25T03:00:00+00:00,0,17,88
2022-08-25T04:00:00+00:00,22.4,16.9,90.2
2022-08-25T05:00:00+00:00,118.4,17,87.4
2022-08-25T06:00:00+00:00,254,17,87.1
2022-08-25T07:00:00+00:00,388.2,16.7,86.9
2022-08-25T08:00:00+00:00,503.2,16.9,90.4
2022-08-25T09:00:00+00:00,597.5,16.8,92.8
2022-08-25T10:00:00+00:00,649,16.9,93.6
2022-08-25T11:00:00+00:00,658.5,16.5,94.7
2022-08-25T12:00:00+00:00,637.4,17.6,92.9
2022-08-25T13:00:00+00:00,578.4,19.6,84.6
2022-08-25T14:00:00+00:00,483.4,20.6,77.9
2022-08-25T15:00:00+00:00,363,21.3,75.1
2022-08-25T16:00:00+00:00,223.4,22.2,69.1
2022-08-25T17:00:00+00:00,86.1,23,64.7
2022-08-25T18:00:00+00:00,6.3,23.2,65.5
2022-08-25T19:00:00+00:00,0,23.2,62.3
2022-08-25T20:00:00+00:00,0,23,59.8
2022-08-25T21:00:00+00:00,0,22.5,58.4
